customer_id,first_name,last_name,city,state,signup_date,loyalty_segment
BM-C01952,Navya,Reddy,Lucknow,Uttar Pradesh,2022-04-20,Platinum
BM-C01953,Diya,Gupta,Pune,Maharashtra,2023-06-03,Silver
BM-C01954,Aadhya,Sharma,Delhi,Delhi,2023-07-31,Platinum
BM-C01955,Arjun,Iyer,Pune,Maharashtra,2020-11-11,Platinum
BM-C01956,Arjun,Mehta,Ahmedabad,Gujarat,2021-05-30,Silver
BM-C01957,Ira,Patel,Mumbai,Maharashtra,2021-08-17,Bronze
BM-C01958,Riya,Singh,Chennai,Tamil Nadu,2024-05-14,Silver
BM-C01959,Ishaan,Nair,Ahmedabad,Gujarat,2019-07-02,Gold
BM-C01960,Reyansh,Reddy,Bengaluru,Karnataka,2024-12-16,Bronze
BM-C01961,Pari,Nair,Bengaluru,Karnataka,2021-07-18,Silver
BM-C01962,Navya,Nair,Mumbai,Maharashtra,2021-11-14,Platinum
BM-C01963,Diya,Nair,Ahmedabad,Gujarat,2022-04-29,Bronze
BM-C01964,Ishaan,Iyer,Jaipur,Rajasthan,2024-12-03,Silver
BM-C01965,Aadhya,Verma,Jaipur,Rajasthan,2020-02-11,Gold
BM-C01966,Vivaan,Iyer,Lucknow,Uttar Pradesh,2022-11-22,Silver
BM-C01967,Arjun,Singh,Lucknow,Uttar Pradesh,2024-12-02,Platinum
BM-C01968,Arjun,Reddy,Chennai,Tamil Nadu,2020-11-08,Silver
BM-C01969,Diya,Mehta,Mumbai,Maharashtra,2019-11-13,Silver
BM-C01970,Saanvi,Gupta,Kolkata,West Bengal,2019-06-25,Bronze
BM-C01971,Pari,Gupta,Pune,Maharashtra,2019-06-13,Bronze
BM-C01972,Ananya,Mehta,Jaipur,Rajasthan,2022-09-09,Silver
BM-C01973,Ayaan,Sharma,Kolkata,West Bengal,2020-01-05,Silver
BM-C01974,Pari,Iyer,Kolkata,West Bengal,2024-11-07,Silver
BM-C01975,Aditya,Singh,Kolkata,West Bengal,2024-07-13,Platinum
BM-C01976,Myra,Patel,Chennai,Tamil Nadu,2019-02-06,Bronze
BM-C01977,Aditya,Verma,Delhi,Delhi,2023-02-28,Silver
BM-C01978,Riya,Mehta,Mumbai,Maharashtra,2023-11-15,Platinum
BM-C01979,Vihaan,Mehta,Chennai,Tamil Nadu,2020-07-16,Platinum
BM-C01980,Saanvi,Iyer,Ahmedabad,Gujarat,2023-11-11,Silver
BM-C01981,Ananya,Verma,Delhi,Delhi,2023-07-28,Silver
BM-C01982,Aarav,Nair,Kolkata,West Bengal,2023-09-24,Platinum
BM-C01983,Anika,Mehta,Delhi,Delhi,2023-08-02,Bronze
BM-C01984,Vihaan,Gupta,Hyderabad,Telangana,2024-02-05,Silver
BM-C01985,Navya,Singh,Mumbai,Maharashtra,2021-09-03,Bronze
BM-C01986,Arjun,Mehta,Mumbai,Maharashtra,2020-10-02,Silver
BM-C01987,Navya,Iyer,Delhi,Delhi,2019-04-19,Bronze
BM-C01988,Anika,Iyer,Delhi,Delhi,2022-02-03,Silver
BM-C01989,Aarav,Reddy,Kolkata,West Bengal,2021-07-22,Bronze
BM-C01990,Ishaan,Rao,Jaipur,Rajasthan,2022-10-14,Silver
BM-C01991,Pari,Patel,Lucknow,Uttar Pradesh,2023-06-12,Gold
BM-C01992,Navya,Rao,Lucknow,Uttar Pradesh,2020-10-13,Bronze
BM-C01993,Ayaan,Sharma,Mumbai,Maharashtra,2020-08-07,Silver
BM-C01994,Reyansh,Gupta,Chennai,Tamil Nadu,2024-02-14,Silver
BM-C01995,Diya,Iyer,Lucknow,Uttar Pradesh,2020-02-04,Platinum
BM-C01996,Navya,Iyer,Delhi,Delhi,2021-03-20,Platinum
BM-C01997,Aadhya,Singh,Bengaluru,Karnataka,2019-09-16,Gold
BM-C01998,Arjun,Rao,Kolkata,West Bengal,2020-09-25,Bronze
BM-C01999,Reyansh,Patel,Chennai,Tamil Nadu,2023-10-18,Silver
BM-C02000,Arjun,Patel,Kolkata,West Bengal,2022-09-09,Platinum
BM-C02001,Ira,Reddy,Mumbai,Maharashtra,2019-08-29,Gold
BM-C02002,Navya,Verma,Delhi,Delhi,2024-10-26,Platinum
BM-C02003,Ananya,Verma,Delhi,Delhi,2022-02-01,Gold
BM-C02004,Arjun,Reddy,Chennai,Tamil Nadu,2021-04-30,Bronze
BM-C02005,Aadhya,Reddy,Delhi,Delhi,2022-03-22,Bronze
BM-C02006,Sai,Rao,Delhi,Delhi,2021-08-10,Platinum
BM-C02007,Anika,Patel,Delhi,Delhi,2024-12-16,Gold
BM-C02008,Krishna,Mehta,Jaipur,Rajasthan,2019-11-04,Bronze
BM-C02009,Ananya,Nair,Bengaluru,Karnataka,2020-07-15,Gold
BM-C02010,Navya,Mehta,Jaipur,Rajasthan,2022-06-04,Platinum
BM-C02011,Arjun,Iyer,Lucknow,Uttar Pradesh,2019-01-30,Silver
BM-C02012,Arjun,Nair,Bengaluru,Karnataka,2023-10-30,Gold
BM-C02013,Diya,Reddy,Mumbai,Maharashtra,2024-10-08,Platinum
BM-C02014,Sai,Singh,Ahmedabad,Gujarat,2022-01-04,Platinum
BM-C02015,Ishaan,Iyer,Jaipur,Rajasthan,2022-08-22,Silver
BM-C02016,Aditya,Iyer,Chennai,Tamil Nadu,2022-06-16,Gold
BM-C02017,Aditya,Verma,Delhi,Delhi,2021-01-15,Bronze
BM-C02018,Riya,Sharma,Bengaluru,Karnataka,2019-09-20,Gold
BM-C02019,Pari,Sharma,Jaipur,Rajasthan,2022-08-10,Silver
BM-C02020,Pari,Rao,Ahmedabad,Gujarat,2024-10-29,Bronze
BM-C02021,Aarav,Mehta,Kolkata,West Bengal,2020-08-13,Bronze
BM-C02022,Navya,Patel,Kolkata,West Bengal,2021-01-28,Bronze
BM-C02023,Myra,Gupta,Lucknow,Uttar Pradesh,2024-09-26,Silver
BM-C02024,Aditya,Patel,Bengaluru,Karnataka,2020-02-19,Gold
BM-C02025,Saanvi,Singh,Mumbai,Maharashtra,2022-03-23,Silver
BM-C02026,Vihaan,Patel,Pune,Maharashtra,2024-10-10,Silver
BM-C02027,Vihaan,Iyer,Jaipur,Rajasthan,2021-07-18,Platinum
BM-C02028,Krishna,Reddy,Chennai,Tamil Nadu,2019-01-07,Platinum
BM-C02029,Ishaan,Rao,Hyderabad,Telangana,2019-04-21,Platinum
BM-C02030,Pari,Sharma,Lucknow,Uttar Pradesh,2022-01-10,Bronze
BM-C02031,Myra,Patel,Lucknow,Uttar Pradesh,2021-07-15,Gold
BM-C02032,Aarav,Patel,Delhi,Delhi,2020-08-01,Platinum
BM-C02033,Aarav,Verma,Pune,Maharashtra,2022-08-31,Platinum
BM-C02034,Aditya,Rao,Hyderabad,Telangana,2023-05-17,Silver
BM-C02035,Vihaan,Singh,Kolkata,West Bengal,2019-01-22,Silver
BM-C02036,Ayaan,Singh,Chennai,Tamil Nadu,2022-05-13,Gold
BM-C02037,Diya,Nair,Chennai,Tamil Nadu,2020-07-20,Gold
BM-C02038,Myra,Singh,Delhi,Delhi,2020-05-17,Silver
BM-C02039,Saanvi,Sharma,Pune,Maharashtra,2022-01-21,Silver
BM-C02040,Reyansh,Iyer,Delhi,Delhi,2019-05-06,Silver
BM-C02041,Saanvi,Patel,Kolkata,West Bengal,2019-04-09,Silver
BM-C02042,Pari,Iyer,Hyderabad,Telangana,2020-01-05,Platinum
BM-C02043,Navya,Singh,Ahmedabad,Gujarat,2024-10-19,Silver
BM-C02044,Aadhya,Rao,Pune,Maharashtra,2022-04-23,Silver
BM-C02045,Vihaan,Sharma,Delhi,Delhi,2020-01-27,Silver
BM-C02046,Anika,Sharma,Pune,Maharashtra,2024-10-27,Silver
BM-C02047,Ananya,Nair,Mumbai,Maharashtra,2024-01-30,Bronze
BM-C02048,Pari,Iyer,Kolkata,West Bengal,2021-05-26,Platinum
BM-C02049,Saanvi,Reddy,Delhi,Delhi,2024-04-02,Silver
BM-C02050,Sai,Reddy,Jaipur,Rajasthan,2021-05-23,Bronze
BM-C02051,Ayaan,Nair,Chennai,Tamil Nadu,2020-09-08,Platinum
BM-C02052,Anika,Mehta,Delhi,Delhi,2020-07-16,Silver
BM-C02053,Arjun,Reddy,Lucknow,Uttar Pradesh,2020-01-10,Silver
BM-C02054,Vivaan,Iyer,Kolkata,West Bengal,2020-08-20,Silver
BM-C02055,Aarav,Mehta,Kolkata,West Bengal,2020-09-12,Bronze
BM-C02056,Aadhya,Nair,Mumbai,Maharashtra,2023-06-20,Gold
BM-C02057,Ayaan,Patel,Hyderabad,Telangana,2022-08-16,Platinum
BM-C02058,Anika,Nair,Mumbai,Maharashtra,2024-06-23,Bronze
BM-C02059,Vihaan,Iyer,Chennai,Tamil Nadu,2022-02-03,Gold
BM-C02060,Saanvi,Reddy,Pune,Maharashtra,2021-09-20,Bronze
BM-C02061,Vivaan,Sharma,Bengaluru,Karnataka,2019-06-11,Gold
BM-C02062,Ishaan,Singh,Hyderabad,Telangana,2021-05-20,Bronze
BM-C02063,Sai,Iyer,Kolkata,West Bengal,2023-03-07,Gold
BM-C02064,Ishaan,Verma,Pune,Maharashtra,2019-10-29,Bronze
BM-C02065,Arjun,Patel,Jaipur,Rajasthan,2022-01-25,Gold
BM-C02066,Anika,Mehta,Lucknow,Uttar Pradesh,2022-02-28,Silver
BM-C02067,Reyansh,Mehta,Chennai,Tamil Nadu,2022-04-08,Bronze
BM-C02068,Arjun,Mehta,Delhi,Delhi,2020-01-09,Bronze
BM-C02069,Reyansh,Reddy,Lucknow,Uttar Pradesh,2024-12-29,Platinum
BM-C02070,Aditya,Rao,Delhi,Delhi,2024-04-07,Gold
BM-C02071,Pari,Reddy,Chennai,Tamil Nadu,2023-07-16,Silver
BM-C02072,Arjun,Reddy,Mumbai,Maharashtra,2022-07-23,Gold
BM-C02073,Diya,Patel,Jaipur,Rajasthan,2022-10-25,Bronze
BM-C02074,Aditya,Singh,Kolkata,West Bengal,2022-07-25,Bronze
BM-C02075,Ira,Iyer,Bengaluru,Karnataka,2024-12-04,Silver
BM-C02076,Vivaan,Mehta,Chennai,Tamil Nadu,2019-07-08,Silver
BM-C02077,Pari,Rao,Kolkata,West Bengal,2023-05-15,Bronze
BM-C02078,Myra,Rao,Bengaluru,Karnataka,2022-04-08,Platinum
BM-C02079,Ira,Iyer,Kolkata,West Bengal,2020-10-04,Silver
BM-C02080,Sai,Mehta,Mumbai,Maharashtra,2020-11-07,Bronze
BM-C02081,Myra,Rao,Jaipur,Rajasthan,2023-06-20,Gold
BM-C02082,Ayaan,Iyer,Chennai,Tamil Nadu,2021-04-14,Bronze
BM-C02083,Ayaan,Sharma,Bengaluru,Karnataka,2023-07-16,Silver
BM-C02084,Vivaan,Gupta,Chennai,Tamil Nadu,2021-05-12,Silver
BM-C02085,Vivaan,Reddy,Chennai,Tamil Nadu,2020-10-14,Bronze
BM-C02086,Diya,Mehta,Mumbai,Maharashtra,2022-02-20,Gold
BM-C02087,Navya,Iyer,Delhi,Delhi,2020-02-20,Platinum
BM-C02088,Ishaan,Patel,Lucknow,Uttar Pradesh,2019-06-27,Bronze
BM-C02089,Ayaan,Iyer,Pune,Maharashtra,2020-07-03,Gold
BM-C02090,Navya,Mehta,Mumbai,Maharashtra,2019-11-27,Platinum
BM-C02091,Ira,Rao,Chennai,Tamil Nadu,2020-10-02,Platinum
BM-C02092,Ananya,Iyer,Hyderabad,Telangana,2020-09-25,Platinum
BM-C02093,Myra,Reddy,Bengaluru,Karnataka,2022-09-10,Gold
BM-C02094,Pari,Verma,Bengaluru,Karnataka,2023-03-21,Silver
BM-C02095,Sai,Gupta,Ahmedabad,Gujarat,2020-08-09,Platinum
BM-C02096,Ishaan,Sharma,Bengaluru,Karnataka,2021-08-21,Silver
BM-C02097,Aadhya,Mehta,Bengaluru,Karnataka,2020-08-06,Bronze
BM-C02098,Aditya,Nair,Bengaluru,Karnataka,2021-01-31,Platinum
BM-C02099,Vihaan,Rao,Kolkata,West Bengal,2020-03-02,Bronze
BM-C02100,Vihaan,Nair,Lucknow,Uttar Pradesh,2022-04-08,Bronze
BM-C02101,Aarav,Sharma,Delhi,Delhi,2020-02-15,Silver
BM-C02102,Krishna,Gupta,Delhi,Delhi,2024-05-03,Bronze
BM-C02103,Vihaan,Rao,Mumbai,Maharashtra,2021-11-17,Bronze
BM-C02104,Arjun,Singh,Hyderabad,Telangana,2023-10-15,Platinum
BM-C02105,Ishaan,Patel,Bengaluru,Karnataka,2023-01-27,Silver
BM-C02106,Vivaan,Rao,Hyderabad,Telangana,2024-11-20,Gold
BM-C02107,Vihaan,Sharma,Jaipur,Rajasthan,2019-05-19,Bronze
BM-C02108,Ishaan,Verma,Jaipur,Rajasthan,2023-05-09,Platinum
BM-C02109,Aarav,Reddy,Bengaluru,Karnataka,2019-03-16,Silver
BM-C02110,Aadhya,Gupta,Kolkata,West Bengal,2022-01-02,Gold
BM-C02111,Aadhya,Verma,Hyderabad,Telangana,2023-03-09,Silver
BM-C02112,Ayaan,Verma,Delhi,Delhi,2021-05-25,Gold
BM-C02113,Ira,Patel,Delhi,Delhi,2020-01-03,Gold
BM-C02114,Vivaan,Mehta,Delhi,Delhi,2020-04-14,Silver
BM-C02115,Anika,Patel,Kolkata,West Bengal,2024-02-06,Silver
BM-C02116,Arjun,Iyer,Kolkata,West Bengal,2024-04-25,Gold
BM-C02117,Vihaan,Iyer,Pune,Maharashtra,2023-04-01,Gold
BM-C02118,Aditya,Sharma,Chennai,Tamil Nadu,2020-04-06,Silver
BM-C02119,Arjun,Nair,Pune,Maharashtra,2022-10-19,Platinum
BM-C02120,Vihaan,Mehta,Delhi,Delhi,2022-08-21,Gold
BM-C02121,Aditya,Patel,Bengaluru,Karnataka,2020-02-01,Silver
BM-C02122,Diya,Patel,Kolkata,West Bengal,2023-03-16,Platinum
BM-C02123,Saanvi,Mehta,Ahmedabad,Gujarat,2024-05-31,Gold
BM-C02124,Ayaan,Nair,Bengaluru,Karnataka,2022-07-24,Platinum
BM-C02125,Navya,Singh,Jaipur,Rajasthan,2023-07-13,Silver
BM-C02126,Aditya,Mehta,Kolkata,West Bengal,2022-08-03,Silver
BM-C02127,Ayaan,Patel,Delhi,Delhi,2019-01-09,Silver
BM-C02128,Diya,Rao,Mumbai,Maharashtra,2023-01-12,Silver
BM-C02129,Vivaan,Patel,Delhi,Delhi,2022-01-26,Silver
BM-C02130,Myra,Gupta,Chennai,Tamil Nadu,2023-09-10,Platinum
BM-C02131,Reyansh,Reddy,Hyderabad,Telangana,2019-06-23,Silver
BM-C02132,Arjun,Nair,Delhi,Delhi,2019-03-23,Platinum
BM-C02133,Vivaan,Verma,Pune,Maharashtra,2024-08-21,Bronze
BM-C02134,Ira,Gupta,Ahmedabad,Gujarat,2019-04-04,Silver
BM-C02135,Arjun,Verma,Pune,Maharashtra,2021-01-31,Bronze
BM-C02136,Riya,Nair,Mumbai,Maharashtra,2020-04-10,Silver
BM-C02137,Arjun,Rao,Ahmedabad,Gujarat,2024-12-10,Gold
BM-C02138,Saanvi,Patel,Ahmedabad,Gujarat,2022-10-11,Bronze
BM-C02139,Vihaan,Gupta,Chennai,Tamil Nadu,2019-07-06,Bronze
BM-C02140,Sai,Rao,Lucknow,Uttar Pradesh,2020-05-13,Bronze
BM-C02141,Saanvi,Singh,Kolkata,West Bengal,2023-09-18,Gold
BM-C02142,Anika,Iyer,Lucknow,Uttar Pradesh,2020-12-07,Platinum
BM-C02143,Krishna,Verma,Bengaluru,Karnataka,2023-06-09,Platinum
BM-C02144,Reyansh,Nair,Bengaluru,Karnataka,2024-04-07,Bronze
BM-C02145,Aadhya,Gupta,Hyderabad,Telangana,2023-10-04,Bronze
BM-C02146,Pari,Patel,Ahmedabad,Gujarat,2024-07-20,Platinum
BM-C02147,Sai,Sharma,Kolkata,West Bengal,2022-02-28,Platinum
BM-C02148,Krishna,Verma,Hyderabad,Telangana,2019-11-21,Bronze
BM-C02149,Ira,Patel,Pune,Maharashtra,2019-03-29,Silver
BM-C02150,Sai,Rao,Chennai,Tamil Nadu,2019-11-27,Bronze
BM-C02151,Ira,Sharma,Hyderabad,Telangana,2021-08-18,Silver
BM-C02152,Reyansh,Sharma,Jaipur,Rajasthan,2021-01-16,Gold
BM-C02153,Riya,Mehta,Delhi,Delhi,2019-05-20,Platinum
BM-C02154,Vivaan,Patel,Mumbai,Maharashtra,2019-10-17,Gold
BM-C02155,Diya,Iyer,Mumbai,Maharashtra,2022-05-21,Silver
BM-C02156,Aadhya,Patel,Pune,Maharashtra,2020-02-07,Bronze
BM-C02157,Saanvi,Rao,Pune,Maharashtra,2019-11-10,Silver
BM-C02158,Riya,Nair,Mumbai,Maharashtra,2023-01-21,Bronze
BM-C02159,Sai,Gupta,Chennai,Tamil Nadu,2024-10-21,Platinum
BM-C02160,Aditya,Reddy,Delhi,Delhi,2020-10-31,Silver
BM-C02161,Anika,Rao,Bengaluru,Karnataka,2024-03-06,Gold
BM-C02162,Arjun,Patel,Ahmedabad,Gujarat,2021-06-22,Gold
BM-C02163,Saanvi,Sharma,Lucknow,Uttar Pradesh,2024-10-22,Platinum
BM-C02164,Reyansh,Mehta,Hyderabad,Telangana,2024-02-29,Bronze
BM-C02165,Riya,Singh,Bengaluru,Karnataka,2019-10-30,Bronze
BM-C02166,Ishaan,Rao,Bengaluru,Karnataka,2019-09-28,Platinum
BM-C02167,Myra,Patel,Delhi,Delhi,2020-06-11,Gold
BM-C02168,Aditya,Iyer,Bengaluru,Karnataka,2023-11-27,Gold
BM-C02169,Aditya,Verma,Pune,Maharashtra,2020-07-10,Platinum
BM-C02170,Pari,Iyer,Chennai,Tamil Nadu,2022-10-05,Silver
BM-C02171,Riya,Singh,Delhi,Delhi,2019-05-04,Gold
BM-C02172,Aadhya,Nair,Chennai,Tamil Nadu,2024-04-09,Silver
BM-C02173,Diya,Rao,Ahmedabad,Gujarat,2024-04-24,Gold
BM-C02174,Aditya,Nair,Pune,Maharashtra,2023-04-21,Platinum
BM-C02175,Vivaan,Mehta,Chennai,Tamil Nadu,2024-06-23,Bronze
BM-C02176,Navya,Sharma,Hyderabad,Telangana,2020-04-25,Bronze
BM-C02177,Aadhya,Gupta,Chennai,Tamil Nadu,2023-11-07,Platinum
BM-C02178,Ayaan,Nair,Delhi,Delhi,2022-12-07,Bronze
BM-C02179,Myra,Singh,Pune,Maharashtra,2024-06-19,Platinum
BM-C02180,Aditya,Gupta,Delhi,Delhi,2019-12-03,Platinum
BM-C02181,Reyansh,Nair,Kolkata,West Bengal,2021-10-18,Bronze
BM-C02182,Ananya,Mehta,Pune,Maharashtra,2023-02-19,Silver
BM-C02183,Vihaan,Iyer,Ahmedabad,Gujarat,2022-11-13,Bronze
BM-C02184,Arjun,Singh,Jaipur,Rajasthan,2020-03-28,Silver
BM-C02185,Riya,Sharma,Pune,Maharashtra,2024-02-11,Platinum
BM-C02186,Diya,Nair,Mumbai,Maharashtra,2023-01-10,Silver
BM-C02187,Reyansh,Sharma,Mumbai,Maharashtra,2024-10-25,Platinum
BM-C02188,Krishna,Gupta,Chennai,Tamil Nadu,2019-09-17,Silver
BM-C02189,Krishna,Nair,Delhi,Delhi,2019-09-11,Gold
BM-C02190,Saanvi,Rao,Ahmedabad,Gujarat,2020-10-27,Gold
BM-C02191,Vivaan,Verma,Bengaluru,Karnataka,2022-08-24,Gold
BM-C02192,Sai,Reddy,Chennai,Tamil Nadu,2021-12-21,Platinum
BM-C02193,Pari,Rao,Ahmedabad,Gujarat,2024-11-10,Silver
BM-C02194,Diya,Mehta,Kolkata,West Bengal,2022-04-24,Bronze
BM-C02195,Ira,Reddy,Jaipur,Rajasthan,2019-08-30,Silver
BM-C02196,Ananya,Sharma,Pune,Maharashtra,2020-04-12,Platinum
BM-C02197,Pari,Patel,Bengaluru,Karnataka,2019-12-19,Platinum
BM-C02198,Anika,Sharma,Chennai,Tamil Nadu,2022-10-31,Silver
BM-C02199,Riya,Verma,Ahmedabad,Gujarat,2019-04-24,Silver
BM-C02200,Saanvi,Rao,Hyderabad,Telangana,2020-05-31,Platinum
BM-C02201,Diya,Reddy,Hyderabad,Telangana,2020-08-16,Bronze
BM-C02202,Diya,Sharma,Pune,Maharashtra,2021-07-27,Gold
BM-C02203,Vihaan,Singh,Jaipur,Rajasthan,2024-07-09,Platinum
BM-C02204,Saanvi,Patel,Kolkata,West Bengal,2021-12-30,Platinum
BM-C02205,Ananya,Verma,Jaipur,Rajasthan,2020-06-30,Platinum
BM-C02206,Diya,Gupta,Kolkata,West Bengal,2023-09-14,Silver
BM-C02207,Saanvi,Nair,Jaipur,Rajasthan,2021-06-04,Platinum
BM-C02208,Ira,Verma,Chennai,Tamil Nadu,2019-09-30,Bronze
BM-C02209,Aarav,Mehta,Delhi,Delhi,2022-07-01,Bronze
BM-C02210,Ira,Rao,Ahmedabad,Gujarat,2019-11-06,Platinum
BM-C02211,Riya,Sharma,Jaipur,Rajasthan,2024-09-05,Gold
BM-C02212,Reyansh,Reddy,Kolkata,West Bengal,2022-11-13,Platinum
BM-C02213,Reyansh,Singh,Delhi,Delhi,2020-01-22,Gold
BM-C02214,Saanvi,Nair,Ahmedabad,Gujarat,2019-01-24,Gold
BM-C02215,Anika,Iyer,Hyderabad,Telangana,2021-04-11,Gold
BM-C02216,Saanvi,Reddy,Chennai,Tamil Nadu,2019-01-13,Platinum
BM-C02217,Aarav,Sharma,Mumbai,Maharashtra,2020-04-21,Gold
BM-C02218,Ira,Patel,Jaipur,Rajasthan,2021-11-07,Silver
BM-C02219,Saanvi,Reddy,Lucknow,Uttar Pradesh,2023-09-23,Platinum
BM-C02220,Ira,Nair,Hyderabad,Telangana,2019-06-10,Platinum
BM-C02221,Aadhya,Gupta,Bengaluru,Karnataka,2022-06-06,Gold
BM-C02222,Sai,Nair,Jaipur,Rajasthan,2020-12-18,Bronze
BM-C02223,Anika,Verma,Bengaluru,Karnataka,2024-05-15,Platinum
BM-C02224,Navya,Gupta,Chennai,Tamil Nadu,2021-09-28,Silver
BM-C02225,Aditya,Sharma,Delhi,Delhi,2022-09-21,Bronze
BM-C02226,Arjun,Sharma,Lucknow,Uttar Pradesh,2024-04-04,Bronze
BM-C02227,Aadhya,Sharma,Lucknow,Uttar Pradesh,2020-02-10,Platinum
BM-C02228,Sai,Reddy,Pune,Maharashtra,2024-07-20,Silver
BM-C02229,Reyansh,Rao,Chennai,Tamil Nadu,2021-01-31,Platinum
BM-C02230,Vivaan,Iyer,Chennai,Tamil Nadu,2019-09-15,Silver
BM-C02231,Riya,Verma,Mumbai,Maharashtra,2019-12-11,Platinum
BM-C02232,Vihaan,Verma,Lucknow,Uttar Pradesh,2020-03-16,Gold
BM-C02233,Sai,Verma,Chennai,Tamil Nadu,2019-08-29,Platinum
BM-C02234,Reyansh,Nair,Pune,Maharashtra,2019-11-09,Platinum
BM-C02235,Saanvi,Verma,Mumbai,Maharashtra,2023-02-20,Bronze
BM-C02236,Saanvi,Nair,Hyderabad,Telangana,2021-09-01,Platinum
BM-C02237,Sai,Iyer,Bengaluru,Karnataka,2019-02-01,Silver
BM-C02238,Ira,Sharma,Lucknow,Uttar Pradesh,2019-12-31,Gold
BM-C02239,Pari,Mehta,Pune,Maharashtra,2024-02-08,Bronze
BM-C02240,Anika,Iyer,Bengaluru,Karnataka,2020-01-13,Silver
BM-C02241,Aarav,Rao,Lucknow,Uttar Pradesh,2019-03-13,Silver
BM-C02242,Diya,Verma,Hyderabad,Telangana,2020-11-05,Bronze
BM-C02243,Arjun,Reddy,Pune,Maharashtra,2019-09-17,Silver
BM-C02244,Krishna,Singh,Chennai,Tamil Nadu,2020-09-11,Bronze
BM-C02245,Navya,Iyer,Pune,Maharashtra,2022-12-22,Platinum
BM-C02246,Anika,Nair,Kolkata,West Bengal,2020-08-22,Gold
BM-C02247,Reyansh,Iyer,Bengaluru,Karnataka,2022-05-05,Bronze
BM-C02248,Riya,Iyer,Lucknow,Uttar Pradesh,2020-05-29,Silver
BM-C02249,Saanvi,Singh,Ahmedabad,Gujarat,2022-08-09,Gold
BM-C02250,Ira,Verma,Pune,Maharashtra,2024-03-01,Platinum
BM-C02251,Reyansh,Mehta,Kolkata,West Bengal,2022-01-01,Gold
BM-C02252,Myra,Gupta,Delhi,Delhi,2019-04-15,Gold
BM-C02253,Saanvi,Iyer,Lucknow,Uttar Pradesh,2024-02-20,Gold
BM-C02254,Aarav,Verma,Kolkata,West Bengal,2020-07-12,Gold
BM-C02255,Sai,Patel,Kolkata,West Bengal,2021-02-01,Bronze
BM-C02256,Diya,Patel,Hyderabad,Telangana,2020-03-26,Gold
BM-C02257,Aarav,Patel,Delhi,Delhi,2024-11-08,Bronze
BM-C02258,Reyansh,Singh,Pune,Maharashtra,2023-10-30,Gold
BM-C02259,Navya,Verma,Hyderabad,Telangana,2022-04-12,Gold
BM-C02260,Reyansh,Rao,Lucknow,Uttar Pradesh,2020-11-06,Bronze
BM-C02261,Krishna,Mehta,Jaipur,Rajasthan,2024-09-16,Bronze
BM-C02262,Saanvi,Nair,Lucknow,Uttar Pradesh,2021-09-14,Gold
BM-C02263,Reyansh,Sharma,Hyderabad,Telangana,2023-03-15,Platinum
BM-C02264,Krishna,Nair,Mumbai,Maharashtra,2020-01-06,Bronze
BM-C02265,Sai,Mehta,Ahmedabad,Gujarat,2021-10-12,Platinum
BM-C02266,Riya,Sharma,Hyderabad,Telangana,2021-06-04,Bronze
BM-C02267,Aarav,Singh,Lucknow,Uttar Pradesh,2021-06-02,Silver
BM-C02268,Vivaan,Rao,Kolkata,West Bengal,2023-06-27,Bronze
BM-C02269,Aarav,Verma,Pune,Maharashtra,2022-12-30,Bronze
BM-C02270,Ishaan,Iyer,Kolkata,West Bengal,2021-09-12,Gold
BM-C02271,Aditya,Rao,Kolkata,West Bengal,2021-08-30,Platinum
BM-C02272,Vivaan,Nair,Lucknow,Uttar Pradesh,2021-07-16,Platinum
BM-C02273,Vihaan,Patel,Ahmedabad,Gujarat,2024-04-03,Bronze
BM-C02274,Ayaan,Sharma,Mumbai,Maharashtra,2019-02-02,Silver
BM-C02275,Ananya,Nair,Delhi,Delhi,2020-12-04,Silver
BM-C02276,Reyansh,Patel,Delhi,Delhi,2023-07-29,Bronze
BM-C02277,Krishna,Sharma,Mumbai,Maharashtra,2019-12-11,Bronze
BM-C02278,Aditya,Iyer,Chennai,Tamil Nadu,2021-10-20,Platinum
BM-C02279,Sai,Gupta,Chennai,Tamil Nadu,2023-12-18,Platinum
BM-C02280,Arjun,Patel,Delhi,Delhi,2020-04-04,Platinum
BM-C02281,Vihaan,Rao,Ahmedabad,Gujarat,2023-06-28,Silver
BM-C02282,Pari,Singh,Lucknow,Uttar Pradesh,2021-05-21,Gold
BM-C02283,Ayaan,Verma,Ahmedabad,Gujarat,2021-03-30,Gold
BM-C02284,Diya,Rao,Delhi,Delhi,2021-01-23,Silver
BM-C02285,Aditya,Singh,Delhi,Delhi,2019-07-07,Silver
BM-C02286,Reyansh,Singh,Mumbai,Maharashtra,2022-04-11,Silver
BM-C02287,Vihaan,Patel,Ahmedabad,Gujarat,2020-10-10,Gold
BM-C02288,Myra,Gupta,Chennai,Tamil Nadu,2023-04-17,Bronze
BM-C02289,Ayaan,Patel,Bengaluru,Karnataka,2022-04-12,Platinum
BM-C02290,Anika,Reddy,Lucknow,Uttar Pradesh,2022-05-28,Silver
BM-C02291,Krishna,Nair,Delhi,Delhi,2020-05-25,Gold
BM-C02292,Vihaan,Gupta,Lucknow,Uttar Pradesh,2022-12-03,Bronze
BM-C02293,Ayaan,Sharma,Delhi,Delhi,2022-12-02,Silver
BM-C02294,Aarav,Singh,Chennai,Tamil Nadu,2024-08-18,Platinum
